ID_Customer,Customer_Name,Customer_Segment,Customer_Size,Industry,Region_CC,Region_OC,Country,Acquisition_Channel,Customer_Start_Date
C00743,Summit Energy SRL 0743,Mid-Market,Medium,Technology,Benelux,Central,Germany,Outbound Sales,2023-01-01
C00744,BluePeak Services SRL 0744,Enterprise,Large,Healthcare,Western Europe,North,Netherlands,Partner,2022-02-01
C00745,Northstar Supplies SRL 0745,Enterprise,Very Large,Food & Beverage,Western Europe,North,Germany,Partner,2022-04-01
C00746,Nexora Systems GmbH 0746,Enterprise,Very Large,Healthcare,Southern Europe,North,Spain,Partner,2021-01-01
C00747,Atlas Systems AG 0747,SMB,Small,Public Administration,DACH,Central,Netherlands,Website,2022-01-01
C00748,ClearView Systems SAS 0748,Distributor,Medium,Logistics,DACH,North,Austria,Website,2023-01-01
C00749,Vertex Retail Group BV 0749,SMB,Small,Logistics,DACH,East,Belgium,Partner,2020-11-01
C00750,Prime Technologies SAS 0750,Mid-Market,Medium,Energy,Western Europe,East,Netherlands,Partner,2022-03-01
C00751,Vertex Distribution BV 0751,Enterprise,Large,Manufacturing,Western Europe,West,France,Partner,2022-01-01
C00752,Atlas Retail Group LLC 0752,Mid-Market,Large,Manufacturing,Southern Europe,East,Netherlands,Inbound,2022-01-01
C00753,Atlas Services Group 0753,SMB,Medium,Automotive,Southern Europe,West,Austria,Partner,2023-07-01
C00754,ClearView Trading Ltd 0754,SMB,Small,Manufacturing,DACH,South,Austria,Referral,2020-10-01
C00755,Prime Supplies Group 0755,SMB,Large,Retail,Western Europe,North,Netherlands,Inbound,2021-09-01
C00756,Redwood Logistics Group 0756,Distributor,Large,Technology,DACH,West,Austria,Outbound Sales,2022-02-01
C00757,Greenfield Medical GmbH 0757,Mid-Market,Medium,Food & Beverage,Southern Europe,Central,Germany,Inbound,2021-07-01
C00758,UrbanGrid Supplies SRL 0758,Enterprise,Very Large,Healthcare,Western Europe,Central,Germany,Trade Fair,2022-05-01
C00759,IronBridge Energy BV 0759,SMB,Medium,Energy,DACH,East,Netherlands,Referral,2022-12-01
C00760,BrightPath Industries Ltd 0760,Mid-Market,Small,Retail,Southern Europe,North,Germany,Inbound,2021-12-01
C00761,BluePeak Medical LLC 0761,Distributor,Large,Public Administration,Southern Europe,South,Austria,Website,2021-02-01
C00762,UrbanGrid Industries BV 0762,Mid-Market,Very Large,Energy,DACH,North,Netherlands,Referral,2022-09-01
C00763,Prime Solutions Group 0763,Mid-Market,Large,Technology,Benelux,South,Germany,Partner,2021-07-01
C00764,Silverline Partners BV 0764,SMB,Large,Construction,DACH,West,Netherlands,Outbound Sales,2022-07-01
C00765,Atlas Partners SRL 0765,Public Sector,Medium,Manufacturing,DACH,West,Austria,Inbound,2022-06-01
C00766,Everline Retail Group GmbH 0766,Mid-Market,Very Large,Technology,DACH,North,Germany,Inbound,2022-06-01
C00767,IronBridge Services SRL 0767,Mid-Market,Very Large,Retail,Southern Europe,West,Netherlands,Trade Fair,2020-10-01
C00768,Atlas Manufacturing Ltd 0768,Distributor,Large,Public Administration,Benelux,South,Germany,Outbound Sales,2020-11-01
C00769,BrightPath Technologies SRL 0769,Distributor,Medium,Construction,Southern Europe,West,France,Unknown,2020-10-01
C00770,Vertex Solutions BV 0770,Distributor,Large,Automotive,DACH,East,Netherlands,Outbound Sales,2021-06-01
C00771,BrightPath Distribution SAS 0771,SMB,Small,Food & Beverage,Western Europe,East,France,Inbound,2022-06-01
C00772,Greenfield Energy SAS 0772,Distributor,Large,Manufacturing,Western Europe,East,Spain,Inbound,2021-01-01
C00773,Greenfield Solutions LLC 0773,Mid-Market,Very Large,Energy,DACH,West,France,Trade Fair,2024-05-01
C00774,ClearView Trading LLC 0774,Enterprise,Medium,Energy,Benelux,West,Netherlands,Outbound Sales,2022-09-01
C00775,Vertex Logistics LLC 0775,SMB,Small,Manufacturing,Western Europe,East,France,Unknown,2021-04-01
C00776,Northstar Supplies AG 0776,SMB,Small,Construction,DACH,Central,Germany,Inbound,2020-12-01
C00777,BrightPath Industries SRL 0777,Mid-Market,Medium,Retail,DACH,Central,Spain,Website,2023-10-01
C00778,NovaCore Technologies SAS 0778,Enterprise,Large,Healthcare,DACH,South,Germany,Website,2022-12-01
C00779,NovaCore Solutions Group 0779,Public Sector,Small,Energy,DACH,South,France,Website,2022-05-01
C00780,Redwood Energy SRL 0780,Mid-Market,Medium,Technology,DACH,West,Spain,Referral,2021-01-01
C00781,BluePeak Technologies LLC 0781,Distributor,Medium,Manufacturing,DACH,North,Austria,Inbound,2023-01-01
C00782,Prime Systems SAS 0782,Distributor,Large,Manufacturing,Western Europe,South,France,Unknown,2021-10-01
C00783,Silverline Medical BV 0783,Mid-Market,Medium,Manufacturing,DACH,West,Germany,Trade Fair,2022-05-01
C00784,Everline Industries SAS 0784,Enterprise,Medium,Healthcare,Western Europe,West,Germany,Trade Fair,2021-04-01
C00785,Everline Logistics GmbH 0785,SMB,Large,Automotive,Western Europe,South,France,Partner,2021-01-01
C00786,Redwood Distribution SAS 0786,SMB,Small,Logistics,Southern Europe,North,France,Trade Fair,2022-07-01
C00787,Redwood Supplies BV 0787,SMB,Small,Technology,Western Europe,West,Austria,Referral,2023-01-01
C00788,Prime Trading Group 0788,Enterprise,Large,Healthcare,DACH,South,Germany,Trade Fair,2021-04-01
C00789,NovaCore Systems Group 0789,Mid-Market,Medium,Public Administration,Benelux,West,Belgium,Trade Fair,2021-08-01
C00790,Northstar Solutions Ltd 0790,SMB,Small,Construction,DACH,Central,Austria,Outbound Sales,2022-10-01
C00791,ClearView Technologies Group 0791,SMB,Small,Energy,Benelux,South,Italy,Trade Fair,2024-07-01
C00792,Summit Trading AG 0792,SMB,Medium,Construction,DACH,North,Italy,Outbound Sales,2022-05-01
C00793,UrbanGrid Partners LLC 0793,Distributor,Large,Manufacturing,Benelux,East,Austria,Website,2020-10-01
C00794,UrbanGrid Industries SAS 0794,Public Sector,Medium,Food & Beverage,Western Europe,West,Austria,Trade Fair,2021-04-01
C00795,Everline Industries GmbH 0795,Distributor,Very Large,Technology,Western Europe,North,Belgium,Partner,2021-04-01
C00796,Atlas Industries AG 0796,Mid-Market,Small,Energy,DACH,North,Spain,Partner,2021-08-01
C00797,Everline Solutions SAS 0797,SMB,Medium,Public Administration,DACH,North,Italy,Partner,2022-08-01
C00798,IronBridge Trading LLC 0798,SMB,Small,Food & Beverage,Benelux,West,Belgium,Inbound,2023-05-01
C00799,Redwood Supplies AG 0799,Mid-Market,Small,Construction,DACH,West,France,Inbound,2022-02-01
C00800,Silverline Retail Group Ltd 0800,Mid-Market,Large,Technology,Western Europe,North,Germany,Partner,2020-11-01
C00801,Vertex Retail Group GmbH 0801,Enterprise,Medium,Energy,Southern Europe,Unknown,Spain,Outbound Sales,2020-09-01
C00802,BluePeak Trading SAS 0802,Enterprise,Large,Retail,Southern Europe,South,France,Website,2021-04-01
C00803,Nexora Solutions BV 0803,Mid-Market,Medium,Public Administration,Western Europe,South,France,Partner,2024-07-01
C00804,Summit Energy SRL 0804,Mid-Market,Large,Healthcare,DACH,South,Switzerland,Partner,2021-11-01
C00805,ClearView Solutions GmbH 0805,Mid-Market,Large,Automotive,Benelux,Central,France,Website,2024-02-01
C00806,Silverline Systems Ltd 0806,Mid-Market,Small,Construction,Southern Europe,West,Switzerland,Trade Fair,2022-09-01
C00807,IronBridge Manufacturing Ltd 0807,Enterprise,Very Large,Construction,Benelux,East,Germany,Outbound Sales,2023-01-01
C00808,Vertex Energy SAS 0808,SMB,Medium,Manufacturing,DACH,North,Italy,Partner,2023-09-01
C00809,Everline Technologies LLC 0809,Mid-Market,Very Large,Logistics,DACH,North,Switzerland,Inbound,2021-09-01
C00810,Nexora Distribution Group 0810,Distributor,Large,Energy,Western Europe,West,Netherlands,Outbound Sales,2022-12-01
C00811,Silverline Technologies Ltd 0811,Public Sector,Small,Construction,Western Europe,Central,Switzerland,Referral,2024-07-01
C00812,BrightPath Industries SRL 0812,Mid-Market,Very Large,Energy,Southern Europe,North,Switzerland,Partner,2023-11-01
C00813,BluePeak Medical AG 0813,SMB,Small,Construction,Southern Europe,West,Spain,Outbound Sales,2023-01-01
C00814,Summit Manufacturing LLC 0814,SMB,Medium,Retail,Western Europe,West,Belgium,Referral,2020-08-01
C00815,BluePeak Services Ltd 0815,Enterprise,Medium,Retail,DACH,Central,Switzerland,Partner,2021-04-01
C00816,NovaCore Industries Ltd 0816,Mid-Market,Small,Manufacturing,DACH,South,Germany,Outbound Sales,2024-04-01
C00817,Redwood Solutions LLC 0817,Public Sector,Medium,Manufacturing,Benelux,West,Italy,Website,2021-10-01
C00818,Redwood Medical AG 0818,Enterprise,Very Large,Food & Beverage,Western Europe,South,Switzerland,Partner,2022-08-01
C00819,Greenfield Trading SRL 0819,SMB,Small,Healthcare,DACH,Central,France,Trade Fair,2022-10-01
C00820,Prime Services GmbH 0820,Enterprise,Large,Construction,DACH,South,France,Referral,2020-11-01
C00821,Prime Systems AG 0821,SMB,Small,Energy,Western Europe,East,Netherlands,Outbound Sales,2020-09-01
C00822,Atlas Distribution SRL 0822,SMB,Large,Retail,Southern Europe,South,Netherlands,Partner,2022-06-01
C00823,BrightPath Industries SAS 0823,Distributor,Large,Automotive,Southern Europe,North,France,Partner,2021-02-01
C00824,Nexora Trading LLC 0824,SMB,Medium,Energy,Benelux,South,Belgium,Partner,2020-08-01
C00825,NovaCore Industries GmbH 0825,Mid-Market,Large,Manufacturing,Southern Europe,East,Spain,Partner,2022-10-01
C00826,IronBridge Industries Group 0826,Mid-Market,Medium,Construction,DACH,East,Belgium,Outbound Sales,2024-03-01
C00827,Atlas Manufacturing GmbH 0827,Enterprise,Large,Retail,Western Europe,North,Netherlands,Outbound Sales,2021-04-01
C00828,Summit Manufacturing AG 0828,Mid-Market,Medium,Food & Beverage,Western Europe,North,Italy,Inbound,2020-10-01
C00829,Summit Services Group 0829,Mid-Market,Medium,Technology,Western Europe,East,Germany,Referral,2022-02-01
C00830,Prime Retail Group AG 0830,Enterprise,Large,Manufacturing,Southern Europe,West,France,Trade Fair,2020-08-01
C00831,BrightPath Solutions AG 0831,SMB,Small,Retail,Western Europe,South,Netherlands,Outbound Sales,2024-04-01
C00832,Redwood Technologies Group 0832,SMB,Small,Automotive,Western Europe,South,France,Trade Fair,2023-01-01
C00833,Redwood Retail Group Group 0833,Public Sector,Medium,Manufacturing,Benelux,West,Germany,Inbound,2021-07-01
C00834,Everline Technologies Group 0834,Public Sector,Medium,Retail,Southern Europe,West,Spain,Outbound Sales,2020-08-01
C00835,Prime Medical Ltd 0835,Enterprise,Very Large,Energy,Southern Europe,West,Switzerland,Website,2020-08-01
C00836,NovaCore Manufacturing SAS 0836,Mid-Market,Medium,Manufacturing,DACH,West,Germany,Referral,2023-05-01
C00837,Prime Logistics BV 0837,Mid-Market,Medium,Technology,Benelux,South,Spain,Partner,2022-08-01
C00838,Atlas Solutions SAS 0838,Public Sector,Small,Technology,Benelux,Central,Austria,Website,2022-08-01
C00839,Northstar Energy LLC 0839,Enterprise,Very Large,Automotive,DACH,South,Italy,Website,2023-01-01
C00840,BluePeak Distribution LLC 0840,Public Sector,Very Large,Construction,Western Europe,South,Germany,Inbound,2022-08-01
C00841,Summit Retail Group GmbH 0841,Mid-Market,Large,Technology,Benelux,West,Germany,Inbound,2021-10-01
C00842,BrightPath Supplies LLC 0842,Distributor,Large,Healthcare,Benelux,South,Netherlands,Trade Fair,2021-02-01
C00843,Everline Logistics Group 0843,Mid-Market,Large,Healthcare,DACH,West,Netherlands,Inbound,2022-07-01
C00844,IronBridge Manufacturing BV 0844,SMB,Small,Manufacturing,DACH,North,Italy,Partner,2021-03-01
C00845,ClearView Logistics SAS 0845,SMB,Small,Retail,Western Europe,East,Italy,Outbound Sales,2022-09-01
C00846,NovaCore Industries SAS 0846,Enterprise,Small,Public Administration,Southern Europe,West,Germany,Inbound,2023-01-01
C00847,Vertex Retail Group Group 0847,SMB,Small,Retail,Western Europe,West,Spain,Inbound,2022-08-01
C00848,Vertex Logistics SRL 0848,Mid-Market,Medium,Energy,Southern Europe,West,Netherlands,Referral,2022-12-01
C00849,Prime Supplies Group 0849,Distributor,Medium,Technology,DACH,South,Belgium,Inbound,2020-12-01
C00850,IronBridge Services Group 0850,Mid-Market,Medium,Logistics,Southern Europe,South,Switzerland,Inbound,2021-03-01
C00851,Greenfield Medical BV 0851,SMB,Medium,Logistics,Benelux,West,Germany,Trade Fair,2022-07-01
C00852,NovaCore Retail Group SAS 0852,SMB,Medium,Logistics,DACH,West,Netherlands,Trade Fair,2022-04-01
C00853,IronBridge Technologies SAS 0853,Mid-Market,Medium,Healthcare,Southern Europe,East,Belgium,Website,2021-02-01
C00854,Redwood Supplies AG 0854,Enterprise,Medium,Logistics,Western Europe,West,Germany,Referral,2020-09-01
C00855,IronBridge Services Ltd 0855,SMB,Small,Logistics,Southern Europe,East,France,Inbound,2022-08-01
C00856,Vertex Trading BV 0856,SMB,Large,Technology,Western Europe,South,Germany,Outbound Sales,2022-02-01
C00857,Silverline Distribution AG 0857,Public Sector,Medium,Public Administration,DACH,East,Italy,Website,2022-12-01
C00858,Prime Partners AG 0858,Distributor,Small,Healthcare,Western Europe,East,Germany,Outbound Sales,2022-07-01
C00859,Atlas Supplies Group 0859,SMB,Small,Manufacturing,DACH,West,Germany,Website,2024-10-01
C00860,Greenfield Systems BV 0860,Mid-Market,Very Large,Energy,Benelux,Central,Spain,Outbound Sales,2024-10-01
C00861,BluePeak Distribution GmbH 0861,Public Sector,Very Large,Energy,Benelux,South,Germany,Trade Fair,2021-02-01
C00862,NovaCore Energy AG 0862,SMB,Medium,Healthcare,Southern Europe,North,Netherlands,Partner,2021-12-01
C00863,UrbanGrid Logistics Ltd 0863,Mid-Market,Medium,Public Administration,DACH,North,Germany,Website,2021-01-01
C00864,IronBridge Industries GmbH 0864,SMB,Small,Logistics,Southern Europe,South,Germany,Partner,2022-10-01
C00865,Vertex Solutions AG 0865,SMB,Large,Logistics,DACH,Central,Switzerland,Website,2024-07-01
C00866,UrbanGrid Energy SAS 0866,Mid-Market,Large,Energy,DACH,Unknown,Germany,Inbound,2021-04-01
C00867,Greenfield Trading BV 0867,SMB,Small,Manufacturing,Southern Europe,West,Germany,Inbound,2023-07-01
C00868,Nexora Systems GmbH 0868,Enterprise,Very Large,Energy,DACH,West,Netherlands,Outbound Sales,2024-06-01
C00869,BrightPath Systems BV 0869,SMB,Small,Logistics,Southern Europe,North,Germany,Outbound Sales,2021-07-01
C00870,UrbanGrid Retail Group Group 0870,Distributor,Very Large,Food & Beverage,Southern Europe,North,France,Website,2022-11-01
C00871,Atlas Supplies BV 0871,SMB,Small,Construction,Western Europe,North,Germany,Trade Fair,2024-04-01
C00872,Everline Trading Ltd 0872,Mid-Market,Medium,Automotive,Benelux,West,Netherlands,Partner,2021-08-01
C00873,NovaCore Services SRL 0873,Mid-Market,Small,Construction,DACH,West,Germany,Website,2022-09-01
C00874,BrightPath Energy Group 0874,SMB,Medium,Technology,Benelux,South,Germany,Outbound Sales,2024-09-01
C00875,Redwood Medical LLC 0875,SMB,Small,Logistics,DACH,Unknown,Austria,Inbound,2021-02-01
C00876,BrightPath Industries LLC 0876,Distributor,Large,Construction,Southern Europe,North,Netherlands,Trade Fair,2023-02-01
C00877,Summit Distribution Ltd 0877,Distributor,Very Large,Construction,Southern Europe,South,Germany,Referral,2021-09-01
C00878,ClearView Supplies Ltd 0878,Enterprise,Very Large,Automotive,Benelux,Central,Belgium,Partner,2021-01-01
C00879,Summit Supplies BV 0879,Mid-Market,Medium,Energy,DACH,Central,Spain,Outbound Sales,2022-10-01
C00880,Silverline Industries SAS 0880,Enterprise,Small,Food & Beverage,DACH,West,Switzerland,Inbound,2023-01-01
C00881,Prime Medical GmbH 0881,SMB,Small,Construction,DACH,Central,France,Outbound Sales,2022-04-01
C00882,NovaCore Distribution LLC 0882,Mid-Market,Medium,Technology,Western Europe,Central,Switzerland,Referral,2022-01-01
C00883,Northstar Industries SRL 0883,Enterprise,Large,Healthcare,Benelux,East,Germany,Outbound Sales,2022-11-01
C00884,Everline Energy Ltd 0884,SMB,Medium,Healthcare,DACH,Central,Germany,Inbound,2021-03-01
C00885,Greenfield Medical BV 0885,Enterprise,Very Large,Manufacturing,DACH,East,Germany,Trade Fair,2022-05-01
C00886,Silverline Solutions Group 0886,Distributor,Large,Energy,Benelux,South,Switzerland,Inbound,2021-07-01
C00887,Prime Supplies Group 0887,SMB,Small,Technology,DACH,West,Netherlands,Outbound Sales,2021-03-01
C00888,BluePeak Services Ltd 0888,Mid-Market,Large,Healthcare,Southern Europe,West,Italy,Unknown,2022-01-01
C00889,ClearView Logistics AG 0889,SMB,Small,Manufacturing,Western Europe,West,Italy,Outbound Sales,2022-04-01
C00890,NovaCore Solutions LLC 0890,SMB,Medium,Healthcare,DACH,North,France,Outbound Sales,2024-08-01
C00891,Nexora Industries BV 0891,SMB,Small,Retail,Southern Europe,West,Germany,Outbound Sales,2022-10-01
C00892,Redwood Medical SAS 0892,Distributor,Large,Manufacturing,Western Europe,North,France,Website,2021-07-01
C00893,Atlas Technologies Group 0893,Mid-Market,Small,Manufacturing,Western Europe,East,France,Outbound Sales,2022-02-01
C00894,Vertex Technologies AG 0894,Enterprise,Very Large,Logistics,Southern Europe,West,France,Referral,2020-10-01
C00895,BrightPath Distribution LLC 0895,Enterprise,Large,Construction,DACH,West,Austria,Outbound Sales,2022-07-01
C00896,Redwood Solutions SAS 0896,SMB,Medium,Construction,DACH,North,France,Inbound,2022-07-01
C00897,BluePeak Trading BV 0897,Enterprise,Very Large,Energy,DACH,Central,Netherlands,Inbound,2021-05-01
C00898,ClearView Industries Group 0898,Mid-Market,Small,Public Administration,Southern Europe,South,Germany,Outbound Sales,2021-10-01
C00899,Prime Energy GmbH 0899,Mid-Market,Large,Food & Beverage,Western Europe,South,Germany,Outbound Sales,2024-09-01
C00900,NovaCore Retail Group BV 0900,Distributor,Large,Public Administration,DACH,Central,Germany,Partner,2022-09-01
C00901,Prime Medical AG 0901,Distributor,Large,Public Administration,Southern Europe,East,Spain,Partner,2022-11-01
C00902,BluePeak Distribution SRL 0902,SMB,Small,Public Administration,Benelux,South,France,Outbound Sales,2022-02-01
C00903,Prime Energy BV 0903,Mid-Market,Large,Construction,Western Europe,North,Germany,Inbound,2021-11-01
C00904,BluePeak Technologies SRL 0904,Public Sector,Large,Manufacturing,Western Europe,South,Austria,Website,2021-03-01
C00905,UrbanGrid Technologies AG 0905,Mid-Market,Medium,Healthcare,Southern Europe,East,Spain,Outbound Sales,2021-07-01
C00906,Northstar Distribution Group 0906,Enterprise,Very Large,Healthcare,Southern Europe,East,Italy,Trade Fair,2020-08-01
C00907,Redwood Manufacturing BV 0907,Mid-Market,Large,Manufacturing,Benelux,North,France,Inbound,2023-11-01
C00908,Greenfield Systems Group 0908,Mid-Market,Large,Manufacturing,DACH,West,Netherlands,Inbound,2022-09-01
C00909,Northstar Medical Group 0909,SMB,Medium,Manufacturing,Western Europe,West,Germany,Website,2024-04-01
C00910,Greenfield Logistics SAS 0910,Distributor,Very Large,Retail,DACH,East,France,Outbound Sales,2023-08-01
C00911,NovaCore Trading SAS 0911,Mid-Market,Medium,Construction,DACH,North,Spain,Outbound Sales,2022-09-01
C00912,Northstar Industries GmbH 0912,Public Sector,Medium,Retail,Benelux,North,Spain,Partner,2022-12-01
C00913,Vertex Industries Group 0913,Distributor,Medium,Technology,DACH,North,Germany,Website,2024-07-01
